Date,Open,High,Low,Close,Adj Close,Volume
2020-07-27,194.610001,198.089996,194.119995,197.089996,197.089996,549200
2020-07-28,196.649994,197.869995,194.369995,194.899994,194.899994,423900
2020-07-29,196.000000,199.850006,196.000000,198.419998,198.419998,609100
2020-07-30,195.429993,200.110001,193.899994,199.339996,199.339996,374800
2020-07-31,200.600006,200.600006,194.929993,199.220001,199.220001,985500
2020-08-03,200.740005,204.110001,200.020004,202.800003,202.800003,513100
2020-08-04,202.000000,202.800003,199.449997,201.850006,201.850006,560500
2020-08-05,202.440002,203.710007,200.759995,201.559998,201.559998,465200
2020-08-06,201.210007,202.580002,198.899994,202.259995,202.259995,465900
2020-08-07,201.350006,202.220001,196.139999,198.789993,198.789993,518300
2020-08-10,197.910004,198.190002,194.399994,195.639999,195.639999,745800
2020-08-11,195.869995,195.869995,190.500000,191.039993,191.039993,1179700
2020-08-12,191.199997,195.070007,191.039993,194.339996,194.339996,802200
2020-08-13,195.149994,198.500000,194.139999,196.350006,196.350006,601300
2020-08-14,195.770004,198.279999,195.460007,196.160004,196.160004,459100
2020-08-17,197.940002,200.470001,197.250000,200.210007,200.210007,618700
2020-08-18,201.419998,201.610001,199.309998,200.089996,200.089996,860400
2020-08-19,200.660004,201.800003,197.470001,198.220001,198.220001,833300
2020-08-20,206.500000,216.190002,202.100006,215.160004,215.160004,2521000
2020-08-21,213.610001,214.449997,207.289993,213.100006,213.100006,2014100
2020-08-24,214.899994,216.639999,210.559998,213.770004,213.770004,730400
2020-08-25,212.710007,216.210007,211.770004,216.169998,216.169998,621000
2020-08-26,216.889999,221.320007,216.669998,219.770004,219.770004,704700
2020-08-27,220.470001,221.000000,215.309998,217.169998,217.169998,711200
2020-08-28,217.160004,219.889999,216.789993,219.490005,219.490005,626700
2020-08-31,219.169998,222.029999,218.360001,221.300003,221.300003,997900
2020-09-01,221.179993,226.210007,220.240005,225.339996,225.339996,679300
2020-09-02,226.660004,230.119995,223.229996,229.360001,229.360001,711200
2020-09-03,226.750000,226.759995,212.759995,214.789993,214.789993,1150300
2020-09-04,213.500000,215.220001,202.850006,208.979996,208.979996,1102100
2020-09-08,202.949997,206.130005,198.470001,198.990005,198.990005,1456700
2020-09-09,203.229996,206.809998,199.160004,205.330002,205.330002,784400
2020-09-10,205.839996,209.110001,202.130005,203.279999,203.279999,715100
2020-09-11,205.550003,207.059998,198.520004,200.240005,200.240005,752700
2020-09-14,202.240005,206.679993,201.800003,205.539993,205.539993,622100
2020-09-15,208.130005,211.830002,205.979996,210.949997,210.949997,621900
2020-09-16,212.470001,213.199997,206.720001,206.860001,206.860001,737200
2020-09-17,201.039993,203.809998,198.190002,201.860001,201.860001,910500
2020-09-18,202.039993,203.220001,194.199997,197.929993,197.929993,1357300
2020-09-21,195.899994,202.179993,193.550003,201.979996,201.979996,604900
2020-09-22,203.410004,205.070007,198.910004,204.800003,204.800003,752800
2020-09-23,203.610001,203.830002,196.820007,197.860001,197.860001,553200
2020-09-24,196.460007,202.830002,196.460007,201.509995,201.509995,850100
2020-09-25,201.270004,209.270004,200.059998,208.500000,208.500000,808700
2020-09-28,210.509995,212.839996,209.259995,212.639999,212.639999,699600
2020-09-29,213.119995,215.399994,211.800003,212.320007,212.320007,628400
2020-09-30,211.210007,216.860001,210.800003,213.979996,213.979996,696400
2020-10-01,216.369995,219.690002,216.009995,217.089996,217.089996,718700
2020-10-02,212.860001,216.009995,210.330002,212.050003,212.050003,751100
2020-10-05,213.119995,216.660004,213.000000,216.639999,216.639999,544100
2020-10-06,215.600006,218.660004,213.080002,214.339996,214.339996,689500
2020-10-07,215.710007,220.389999,214.779999,219.529999,219.529999,498500
2020-10-08,221.429993,221.600006,218.449997,219.029999,219.029999,373800
2020-10-09,220.990005,224.500000,220.860001,222.820007,222.820007,561600
2020-10-12,225.649994,231.600006,223.580002,228.929993,228.929993,854300
2020-10-13,232.740005,232.740005,227.889999,228.179993,228.179993,579100
2020-10-14,229.149994,229.710007,224.259995,226.809998,226.809998,604900
2020-10-15,224.240005,228.169998,222.240005,228.029999,228.029999,591200
2020-10-16,228.610001,231.080002,226.339996,226.479996,226.479996,529600
2020-10-19,226.289993,230.119995,223.669998,224.369995,224.369995,442700
2020-10-20,225.949997,228.610001,223.559998,226.399994,226.399994,550500
2020-10-21,225.830002,229.940002,225.429993,227.449997,227.449997,658300
2020-10-22,228.410004,228.410004,222.220001,225.169998,225.169998,632800
2020-10-23,226.149994,226.869995,222.820007,226.740005,226.740005,646000
2020-10-26,223.899994,226.250000,217.850006,220.630005,220.630005,600300
2020-10-27,222.639999,225.000000,221.419998,222.910004,222.910004,536200
2020-10-28,220.070007,224.919998,216.100006,217.820007,217.820007,671500
2020-10-29,218.059998,221.940002,217.770004,219.460007,219.460007,500400
2020-10-30,217.100006,219.410004,212.210007,213.860001,213.860001,777400
2020-11-02,215.520004,218.479996,212.330002,215.779999,215.779999,765000
2020-11-03,218.929993,223.470001,217.380005,221.740005,221.740005,502100
2020-11-04,229.720001,234.970001,227.750000,233.309998,233.309998,1006700
2020-11-05,239.529999,241.820007,237.169998,240.559998,240.559998,634400
2020-11-06,240.880005,243.660004,237.750000,241.779999,241.779999,586600
2020-11-09,243.509995,246.690002,233.789993,233.789993,233.789993,983800
2020-11-10,229.669998,229.669998,218.580002,219.330002,219.330002,1315600
2020-11-11,222.440002,227.779999,222.070007,224.899994,224.899994,842800
2020-11-12,227.660004,229.009995,222.809998,223.759995,223.759995,472800
2020-11-13,226.020004,227.500000,223.880005,226.229996,226.229996,430000
2020-11-16,224.580002,226.169998,220.660004,222.339996,222.339996,639400
2020-11-17,221.820007,222.960007,219.039993,221.199997,221.199997,1071500
2020-11-18,220.270004,221.000000,216.160004,218.190002,218.190002,1041800
2020-11-19,218.119995,223.160004,216.300003,221.279999,221.279999,819700
2020-11-20,221.600006,224.250000,218.070007,218.509995,218.509995,722800
2020-11-23,218.880005,220.490005,213.250000,216.000000,216.000000,708400
2020-11-24,215.550003,217.160004,211.199997,215.490005,215.490005,914600
2020-11-25,216.979996,220.759995,216.399994,217.020004,217.020004,701500
2020-11-27,219.830002,225.789993,219.330002,225.419998,225.419998,384800
2020-11-30,225.720001,228.199997,222.789993,227.500000,227.500000,1071200
2020-12-01,226.360001,231.119995,224.070007,230.020004,230.020004,791400
2020-12-02,228.350006,228.509995,223.919998,224.720001,224.720001,818900
2020-12-03,225.339996,237.919998,222.000000,234.470001,234.470001,2008500
2020-12-04,235.279999,240.119995,234.570007,236.880005,236.880005,1057400
2020-12-07,238.380005,241.000000,236.830002,239.169998,239.169998,623000
2020-12-08,241.300003,241.300003,236.639999,238.759995,238.759995,747100
2020-12-09,238.649994,238.649994,231.259995,232.770004,232.770004,801700
2020-12-10,231.619995,235.080002,229.210007,234.169998,234.169998,702800
2020-12-11,234.009995,236.580002,232.300003,236.389999,236.389999,718600
2020-12-14,236.910004,242.729996,235.880005,238.860001,238.860001,715500
2020-12-15,241.110001,243.139999,239.490005,242.740005,242.740005,581600
2020-12-16,244.380005,249.100006,243.509995,248.100006,248.100006,912600
2020-12-17,249.789993,253.100006,246.389999,250.289993,250.289993,848000
2020-12-18,250.830002,255.720001,248.199997,255.000000,255.000000,1604800
2020-12-21,251.830002,255.800003,247.000000,254.240005,254.240005,1121400
2020-12-22,255.080002,258.480011,254.509995,258.049988,258.049988,759200
2020-12-23,259.029999,260.260010,254.589996,254.699997,254.699997,545500
2020-12-24,255.000000,257.480011,253.809998,256.279999,256.279999,200200
