Date,Open,High,Low,Close,Adj Close,Volume
2020-07-27,86.199997,88.580002,85.675003,87.830002,87.830002,1782500
2020-07-28,87.720001,89.720001,87.059998,88.279999,88.279999,1311200
2020-07-29,89.220001,90.870003,87.279999,90.129997,90.129997,1968200
2020-07-30,89.790001,94.070000,89.790001,92.760002,92.760002,2349400
2020-07-31,94.788002,95.000000,91.199997,93.860001,93.860001,2429600
2020-08-03,95.820000,96.669998,93.669998,95.669998,95.669998,4630000
2020-08-04,95.760002,96.150002,92.129997,94.220001,94.220001,2848100
2020-08-05,94.309998,95.360001,91.699997,94.320000,94.320000,2899900
2020-08-06,92.720001,93.370003,87.315002,90.010002,90.010002,8160600
2020-08-07,82.599998,83.750000,74.110001,75.279999,75.279999,18906500
2020-08-10,77.610001,78.959999,72.599998,76.364998,76.364998,7820100
2020-08-11,75.309998,78.760002,75.000000,75.680000,75.680000,6876400
2020-08-12,76.000000,78.650002,75.910004,76.610001,76.610001,3849200
2020-08-13,77.839996,84.570000,76.919998,82.419998,82.419998,10101700
2020-08-14,83.000000,84.269997,79.820000,81.239998,81.239998,2984700
2020-08-17,81.610001,83.750000,81.160004,83.449997,83.449997,3218800
2020-08-18,83.089996,83.889999,81.603996,83.459999,83.459999,3403900
2020-08-19,83.050003,83.559998,81.430000,82.470001,82.470001,2405900
2020-08-20,82.260002,86.599998,82.000000,85.779999,85.779999,3341500
2020-08-21,85.519997,86.699997,84.660004,86.120003,86.120003,2487200
2020-08-24,87.010002,87.260002,82.059998,84.339996,84.339996,2702000
2020-08-25,83.669998,84.750000,82.169998,83.769997,83.769997,2164300
2020-08-26,85.769997,89.470001,85.100998,86.279999,86.279999,4652800
2020-08-27,86.279999,86.468002,82.029999,83.540001,83.540001,3295800
2020-08-28,82.740997,86.250000,81.529999,82.980003,82.980003,4283600
2020-08-31,83.489998,83.720001,81.559998,83.550003,83.550003,4829100
2020-09-01,83.989998,87.489998,82.500000,85.769997,85.769997,4390400
2020-09-02,87.910004,88.000000,81.779999,84.190002,84.190002,3767500
2020-09-03,81.500000,81.779999,76.279999,80.099998,80.099998,7202800
2020-09-04,78.500000,80.459999,75.550003,79.570000,79.570000,4660000
2020-09-08,77.000000,81.459999,75.750999,79.980003,79.980003,3848700
2020-09-09,81.529999,83.370003,79.510002,81.980003,81.980003,3190800
2020-09-10,82.199997,84.550003,80.290001,80.669998,80.669998,2952100
2020-09-11,81.500000,83.299004,78.610001,80.360001,80.360001,4335400
2020-09-14,81.440002,84.849998,80.335999,84.389999,84.389999,4202100
2020-09-15,85.059998,89.430000,85.029999,88.540001,88.540001,5935500
2020-09-16,88.199997,92.750000,88.177002,89.379997,89.379997,5166100
2020-09-17,85.559998,88.290001,85.489998,87.250000,87.250000,3831700
2020-09-18,88.440002,88.739998,84.510002,85.690002,85.690002,14273100
2020-09-21,84.389999,88.699997,80.269997,88.139999,88.139999,5630500
2020-09-22,88.330002,93.500000,85.809998,93.410004,93.410004,6512600
2020-09-23,91.980003,94.900002,90.660004,91.099998,91.099998,4138200
2020-09-24,88.790001,90.730003,87.279999,88.370003,88.370003,1999300
2020-09-25,89.000000,90.889999,87.620003,90.650002,90.650002,1624400
2020-09-28,91.860001,95.320000,91.199997,92.250000,92.250000,3286200
2020-09-29,92.059998,93.540001,90.389999,90.919998,90.919998,2264400
2020-09-30,90.919998,107.989998,89.430000,102.160004,102.160004,28819000
2020-10-01,101.430000,105.500000,98.629997,103.510002,103.510002,11446200
2020-10-02,101.309998,108.203003,100.919998,103.489998,103.489998,8513800
2020-10-05,104.750000,108.099998,103.709999,106.889999,106.889999,4459200
2020-10-06,106.889999,109.599998,102.139999,103.919998,103.919998,4510000
2020-10-07,105.430000,109.220001,104.400002,104.430000,104.430000,4579800
2020-10-08,105.260002,105.949997,101.809998,102.660004,102.660004,2882600
2020-10-09,104.650002,114.550003,103.519997,111.790001,111.790001,10875200
2020-10-12,112.250000,113.638000,108.830002,112.199997,112.199997,4617500
2020-10-13,112.650002,118.129997,112.050003,116.870003,116.870003,4756600
2020-10-14,117.550003,117.800003,112.300003,113.550003,113.550003,2894700
2020-10-15,107.199997,114.089996,104.550003,113.290001,113.290001,3781500
2020-10-16,114.839996,116.370003,111.739998,112.360001,112.360001,2164400
2020-10-19,112.250000,113.750000,110.400002,111.660004,111.660004,2858500
2020-10-20,112.309998,112.470001,107.739998,108.589996,108.589996,2585800
2020-10-21,110.000000,110.199997,100.040001,102.169998,102.169998,6148600
2020-10-22,102.870003,103.790001,98.570000,98.940002,98.940002,2970300
2020-10-23,99.610001,102.889999,97.349998,102.080002,102.080002,2949500
2020-10-26,100.650002,104.529999,96.110001,99.760002,99.760002,3296100
2020-10-27,101.250000,103.924004,100.530998,101.330002,101.330002,1588900
2020-10-28,99.250000,99.699997,96.599998,97.029999,97.029999,2230900
2020-10-29,97.989998,98.190002,95.129997,96.410004,96.410004,2424700
2020-10-30,94.860001,95.449997,90.540001,90.750000,90.750000,3733800
2020-11-02,91.779999,91.790001,86.660004,88.330002,88.330002,4567200
2020-11-03,88.529999,90.769997,86.500000,90.139999,90.139999,2521600
2020-11-04,95.760002,99.989998,95.255997,97.620003,97.620003,3660500
2020-11-05,102.257004,103.949997,99.650002,101.949997,101.949997,2745800
2020-11-06,102.000000,102.580002,98.879997,100.349998,100.349998,2529600
2020-11-09,98.760002,101.000000,93.050003,94.889999,94.889999,3434000
2020-11-10,94.709999,96.250000,88.589996,92.599998,92.599998,6383800
