Date,Open,High,Low,Close,Adj Close,Volume
2020-07-27,302.630005,303.799988,296.799988,298.279999,291.047272,546900
2020-07-28,298.790009,299.540009,293.320007,293.559998,286.441650,508200
2020-07-29,297.220001,306.570007,295.839996,305.799988,298.384827,648300
2020-07-30,301.450012,303.890015,295.519989,301.809998,294.491638,570100
2020-07-31,301.649994,302.160004,296.980011,301.869995,294.550171,736600
2020-08-03,301.720001,303.119995,298.350006,298.739990,291.496033,543800
2020-08-04,298.630005,304.000000,297.049988,301.640015,294.325745,598500
2020-08-05,304.709991,305.989990,297.480011,299.970001,292.696289,409900
2020-08-06,299.730011,303.510010,298.019989,303.029999,295.682037,358300
2020-08-07,302.670013,310.380005,300.000000,310.010010,302.492798,441600
2020-08-10,310.450012,316.519989,309.609985,316.399994,308.727844,542200
2020-08-11,320.350006,324.390015,316.579987,318.329987,310.611023,668500
2020-08-12,319.209991,324.359985,319.209991,319.890015,312.133209,344200
2020-08-13,317.709991,321.239990,317.450012,318.980011,311.245331,253800
2020-08-14,316.769989,321.290009,314.970001,316.440002,308.766876,378000
2020-08-17,318.459991,321.480011,317.850006,320.989990,313.206543,360200
2020-08-18,321.010010,322.149994,318.260010,318.769989,311.040375,268700
2020-08-19,320.839996,321.000000,317.269989,318.500000,310.776947,205100
2020-08-20,315.309998,321.809998,315.309998,320.029999,312.269775,220500
2020-08-21,318.910004,320.980011,316.510010,320.390015,312.621094,400400
2020-08-24,323.829987,325.869995,322.019989,325.359985,317.470551,254700
2020-08-25,327.570007,327.760010,323.489990,324.730011,316.855896,293300
2020-08-26,324.000000,327.670013,322.160004,325.950012,318.046265,238600
2020-08-27,327.880005,331.869995,326.959991,328.779999,320.807617,270000
2020-08-28,328.700012,334.600006,328.700012,333.880005,325.783997,345600
2020-08-31,333.250000,334.709991,330.809998,333.239990,325.159515,359300
2020-09-01,332.410004,336.899994,330.049988,335.309998,327.179260,329500
2020-09-02,337.549988,343.369995,335.130005,342.380005,334.077850,324300
2020-09-03,344.230011,344.970001,326.809998,330.700012,322.681122,534100
2020-09-04,332.269989,334.089996,325.470001,331.109985,323.081146,604300
2020-09-08,328.880005,328.880005,317.890015,318.779999,311.050110,641400
2020-09-09,321.799988,328.059998,319.149994,325.929993,318.026764,490900
2020-09-10,325.839996,325.940002,314.829987,317.480011,309.781677,464100
2020-09-11,318.179993,323.829987,317.190002,320.950012,313.167511,307800
2020-09-14,324.339996,328.910004,323.779999,327.809998,319.861176,333300
2020-09-15,329.100006,331.410004,327.190002,328.170013,320.212433,368100
2020-09-16,331.190002,331.190002,325.739990,326.209991,318.299957,388900
2020-09-17,317.649994,327.420013,317.010010,325.010010,317.129059,543300
2020-09-18,332.029999,332.859985,317.170013,318.269989,310.552490,1213900
2020-09-21,313.529999,316.839996,307.649994,316.589996,308.913239,498400
2020-09-22,317.390015,326.709991,316.890015,324.010010,316.153351,602500
2020-09-23,339.950012,339.950012,313.329987,316.709991,309.030304,825000
2020-09-24,321.910004,322.000000,315.070007,318.640015,310.913513,587200
2020-09-25,315.899994,328.470001,314.769989,327.170013,319.236664,425900
2020-09-28,330.000000,337.350006,330.000000,336.000000,327.852600,546700
2020-09-29,327.750000,335.160004,327.750000,330.279999,322.271271,326700
2020-09-30,334.760010,337.149994,330.399994,332.829987,324.759430,525400
2020-10-01,341.359985,344.149994,333.010010,341.929993,333.638733,510800
2020-10-02,334.220001,339.950012,333.739990,335.049988,326.925629,459000
2020-10-05,338.279999,339.769989,334.929993,336.399994,328.242859,324200
2020-10-06,336.410004,339.369995,324.190002,330.720001,322.700592,570800
2020-10-07,335.799988,337.600006,333.630005,335.700012,327.559906,309400
2020-10-08,338.910004,340.260010,336.119995,337.980011,329.784546,353700
2020-10-09,339.579987,342.600006,337.119995,339.529999,331.296936,354400
2020-10-12,338.959991,351.309998,338.959991,349.000000,340.537292,588000
2020-10-13,348.339996,353.660004,346.670013,352.679993,344.128113,425700
2020-10-14,355.109985,358.690002,350.079987,351.190002,342.674255,431900
2020-10-15,346.750000,350.100006,343.589996,348.380005,339.932404,335900
2020-10-16,350.000000,353.459991,348.209991,348.399994,339.951813,336700
2020-10-19,348.070007,350.059998,340.010010,341.320007,333.043579,329500
2020-10-20,343.410004,348.480011,343.029999,343.660004,335.326813,322200
2020-10-21,341.730011,345.079987,338.489990,338.690002,330.477325,447200
2020-10-22,340.290009,341.649994,334.540009,338.500000,330.291992,337400
2020-10-23,339.559998,339.959991,333.959991,338.070007,329.872406,298300
2020-10-26,334.089996,334.980011,324.679993,328.929993,320.953979,330900
2020-10-27,330.660004,332.000000,323.010010,324.010010,316.153351,541800
2020-10-28,314.609985,321.359985,314.609985,315.540009,307.888672,530900
2020-10-29,314.440002,323.700012,311.690002,319.920013,312.162506,389100
2020-10-30,318.309998,320.459991,311.799988,314.549988,306.922699,577100
2020-11-02,321.649994,323.489990,316.089996,320.369995,312.601563,356500
2020-11-03,324.470001,332.040009,324.470001,330.019989,322.017578,293200
2020-11-04,347.380005,349.190002,336.709991,337.369995,329.189331,558500
2020-11-05,339.320007,345.450012,336.380005,339.070007,334.326447,407200
2020-11-06,338.559998,342.190002,336.670013,340.929993,336.160431,331000
2020-11-09,359.989990,368.119995,358.369995,363.459991,358.375244,1043400
2020-11-10,354.070007,366.010010,351.390015,358.679993,353.662079,506400
2020-11-11,360.880005,361.420013,354.089996,360.040009,355.003113,373400
2020-11-12,356.190002,359.130005,348.079987,349.670013,344.778168,301600
2020-11-13,351.410004,356.609985,350.070007,356.000000,351.019623,262800
2020-11-16,356.000000,369.200012,356.000000,368.660004,363.502502,387000
2020-11-17,362.739990,365.670013,357.350006,361.410004,356.353943,364000
2020-11-18,362.029999,366.250000,359.279999,360.489990,355.446777,250300
2020-11-19,358.720001,368.489990,357.739990,367.890015,362.743286,258200
2020-11-20,365.140015,367.600006,360.429993,361.850006,356.787750,258300
2020-11-23,363.899994,364.519989,356.019989,358.269989,353.257843,329100
2020-11-24,362.220001,364.750000,358.489990,361.959991,356.896240,388900
2020-11-25,362.070007,364.269989,358.359985,360.489990,355.446777,192400
2020-11-27,359.230011,365.109985,358.920013,361.089996,356.038422,112200
2020-11-30,361.769989,362.390015,354.109985,355.299988,350.329376,521100
2020-12-01,359.040009,363.529999,356.690002,359.079987,354.056519,386600
2020-12-02,360.209991,362.799988,356.230011,360.910004,355.860931,539800
2020-12-03,359.049988,365.480011,354.299988,359.690002,354.657959,439800
2020-12-04,360.670013,366.809998,360.000000,363.470001,358.385101,467100
2020-12-07,360.540009,364.000000,352.309998,353.140015,348.199646,365700
2020-12-08,353.140015,360.589996,351.029999,359.760010,354.726990,359500
2020-12-09,361.100006,362.880005,352.149994,354.040009,349.087036,528400
2020-12-10,354.429993,354.910004,346.529999,347.350006,342.490601,365300
2020-12-11,346.290009,351.350006,344.429993,349.109985,344.225983,371900
2020-12-14,350.179993,351.720001,346.309998,347.260010,342.401917,339400
2020-12-15,348.390015,354.570007,345.519989,352.929993,347.992554,450200
2020-12-16,354.720001,355.320007,351.839996,354.109985,349.156036,274100
2020-12-17,354.739990,355.519989,349.000000,352.000000,347.075562,407700
2020-12-18,353.859985,355.500000,349.640015,354.350006,349.392700,954400
2020-12-21,350.720001,351.500000,340.250000,346.130005,341.287659,580600
2020-12-22,338.000000,348.619995,334.130005,348.000000,343.131561,762700
2020-12-23,354.970001,354.970001,339.369995,339.420013,334.671600,504900
2020-12-24,341.109985,342.250000,336.399994,338.399994,333.665833,185500
2020-12-28,342.140015,358.179993,342.140015,354.190002,349.234955,887800
2020-12-29,357.640015,357.950012,343.640015,347.369995,342.510345,413500
2020-12-30,350.140015,353.320007,346.750000,350.230011,345.330353,303700
2020-12-31,350.510010,354.000000,348.899994,353.459991,348.515137,279500
2021-01-04,353.940002,354.739990,342.299988,343.600006,338.793091,850100
2021-01-05,342.200012,349.040009,338.420013,348.890015,344.009125,507500
2021-01-06,350.000000,356.600006,349.239990,350.989990,346.079681,414700
2021-01-07,351.859985,357.260010,349.040009,355.059998,350.092743,701100
2021-01-08,353.920013,358.450012,348.910004,350.149994,345.251465,398400
2021-01-11,348.649994,351.329987,338.579987,339.500000,334.750427,492800
2021-01-12,338.279999,341.380005,335.179993,339.470001,334.720856,389200
2021-01-13,339.140015,339.679993,334.230011,335.809998,331.112061,494500
2021-01-14,336.500000,336.500000,326.510010,327.140015,322.563324,688300
2021-01-15,323.769989,328.890015,321.609985,326.070007,321.508331,626900
2021-01-19,325.679993,326.600006,319.690002,322.040009,317.534729,570300
2021-01-20,319.450012,333.369995,319.450012,332.190002,327.542694,599300
2021-01-21,331.190002,336.609985,328.989990,331.420013,326.783508,436700
2021-01-22,330.869995,330.869995,324.079987,324.480011,319.940613,322500
2021-01-25,322.339996,331.350006,321.019989,328.130005,323.539520,571500
2021-01-26,330.230011,330.480011,322.630005,323.160004,318.639038,358700
2021-01-27,320.000000,322.500000,314.619995,318.200012,313.748444,659000
2021-01-28,319.679993,328.829987,319.679993,324.420013,319.881409,392300
2021-01-29,319.799988,323.359985,317.459991,318.119995,313.669556,807800
2021-02-01,320.619995,326.269989,320.000000,325.489990,320.936462,507000
2021-02-02,328.570007,334.029999,326.190002,331.220001,326.586304,560200
2021-02-03,331.000000,332.820007,328.339996,331.609985,326.970795,418600
2021-02-04,332.160004,340.179993,331.700012,338.260010,333.527771,411200
2021-02-05,340.239990,345.660004,335.970001,344.980011,340.153778,419400
2021-02-08,345.549988,349.309998,343.660004,349.149994,344.265472,339100
2021-02-09,347.820007,351.410004,347.130005,349.339996,344.452820,347600
2021-02-10,351.959991,353.769989,346.700012,349.000000,344.117554,429100
2021-02-11,349.750000,350.269989,339.299988,341.059998,337.012878,406700
2021-02-12,339.750000,343.059998,339.750000,342.440002,338.376526,200000
2021-02-16,345.929993,349.970001,343.440002,345.100006,341.004913,361400
2021-02-17,343.589996,345.679993,338.429993,339.109985,335.085999,365400
2021-02-18,338.250000,341.420013,333.660004,340.450012,336.410126,350200
2021-02-19,341.660004,344.589996,339.609985,343.489990,339.414001,412300
2021-02-22,343.000000,343.630005,338.440002,340.500000,336.459473,341300
2021-02-23,340.529999,342.220001,330.850006,336.709991,332.714508,454700
2021-02-24,336.089996,339.329987,331.269989,338.309998,334.295502,544000
2021-02-25,336.950012,339.320007,326.049988,328.049988,324.157227,424400
2021-02-26,329.709991,332.399994,323.760010,324.339996,320.491241,562200
2021-03-01,329.309998,347.880005,325.010010,344.880005,340.787506,535400
2021-03-02,343.309998,346.929993,342.040009,342.399994,338.336945,401300
2021-03-03,342.119995,345.609985,336.040009,336.309998,332.319214,657500
2021-03-04,337.149994,337.890015,321.390015,326.730011,322.852905,634500
2021-03-05,330.390015,341.440002,323.529999,339.350006,335.323151,569900
2021-03-08,341.329987,344.440002,337.989990,340.600006,336.558289,425900
2021-03-09,344.589996,349.709991,340.459991,345.839996,341.736145,533400
2021-03-10,347.570007,356.940002,345.970001,353.040009,348.850708,454900
2021-03-11,355.510010,363.429993,351.989990,360.040009,355.767670,569300
2021-03-12,359.989990,362.760010,357.480011,358.290009,354.038422,414700
2021-03-15,358.000000,359.890015,350.329987,351.600006,347.427795,526600
2021-03-16,350.649994,351.269989,344.070007,347.950012,343.821106,426500
2021-03-17,348.209991,349.480011,336.489990,343.220001,339.147247,579500
2021-03-18,342.239990,344.670013,334.450012,337.230011,333.228302,502000
2021-03-19,336.440002,337.980011,332.940002,333.049988,329.097900,743400
2021-03-22,334.320007,337.839996,331.540009,336.329987,332.338989,371800
2021-03-23,336.529999,339.149994,331.350006,333.010010,329.058411,325300
2021-03-24,330.829987,340.630005,330.829987,335.950012,331.963531,415500
2021-03-25,335.440002,338.760010,328.570007,337.059998,333.060364,311600
2021-03-26,335.899994,347.109985,335.440002,346.609985,342.496979,360500
2021-03-29,344.250000,346.029999,340.320007,341.200012,337.151215,349200
2021-03-30,339.809998,341.040009,334.619995,337.309998,333.307373,258400
2021-03-31,338.700012,344.510010,337.899994,341.309998,337.259888,446800
2021-04-01,344.410004,351.049988,342.779999,348.309998,344.176849,402100
2021-04-05,350.000000,355.510010,349.790009,354.040009,349.838867,364200
2021-04-06,351.589996,354.329987,347.989990,348.869995,344.730194,339200
2021-04-07,346.809998,350.690002,345.320007,350.299988,346.143219,283200
2021-04-08,350.890015,352.769989,344.910004,345.720001,341.617584,437700
2021-04-09,346.399994,353.339996,345.489990,352.480011,348.297333,417700
2021-04-12,353.079987,357.130005,350.809998,355.170013,350.955414,274600
2021-04-13,353.399994,355.910004,351.179993,355.480011,351.261749,248300
2021-04-14,355.540009,356.690002,348.690002,350.079987,345.925781,326400
2021-04-15,353.450012,354.149994,350.230011,351.859985,347.684662,280200
2021-04-16,353.179993,354.500000,349.390015,350.519989,346.360626,388600
2021-04-19,348.899994,349.109985,341.839996,343.739990,339.661041,352900
2021-04-20,344.910004,346.000000,339.209991,341.700012,337.645264,312900
2021-04-21,344.579987,348.700012,342.940002,347.649994,343.524658,470000
2021-04-22,346.029999,353.000000,344.519989,348.559998,344.423859,270200
2021-04-23,350.309998,355.649994,349.940002,353.720001,349.522644,251500
2021-04-26,354.089996,355.640015,348.859985,349.359985,345.214386,255100
2021-04-27,348.760010,352.239990,346.950012,350.149994,345.994965,373000
2021-04-28,350.890015,351.529999,344.230011,345.200012,341.103729,220000
2021-04-29,346.359985,352.750000,346.220001,351.059998,346.894165,222100
2021-04-30,348.510010,348.940002,342.109985,345.140015,341.044495,399900
2021-05-03,348.649994,352.549988,347.390015,350.619995,346.459442,381000
2021-05-04,349.600006,352.109985,348.859985,350.779999,346.617493,388800
2021-05-05,352.989990,354.850006,347.019989,348.589996,344.453522,419500
2021-05-06,351.049988,351.049988,347.140015,350.250000,346.093811,266400
2021-05-07,350.260010,362.910004,350.260010,360.670013,356.390167,567100
2021-05-10,360.059998,364.410004,358.570007,360.739990,356.459351,577100
2021-05-11,356.640015,357.589996,351.709991,354.679993,350.471222,384500
2021-05-12,349.480011,351.369995,343.010010,343.760010,339.680817,464500
2021-05-13,344.329987,354.609985,344.329987,353.209991,349.781830,364200
2021-05-14,355.250000,360.089996,353.420013,358.079987,354.604553,318300
2021-05-17,353.899994,358.000000,348.910004,352.040009,348.623199,287900
2021-05-18,350.559998,353.269989,347.320007,348.000000,344.622406,587300
2021-05-19,343.500000,346.619995,338.000000,342.489990,339.165833,476400
2021-05-20,342.720001,350.839996,340.170013,349.459991,346.068237,396800
2021-05-21,351.649994,354.059998,347.600006,348.429993,345.048218,316200
2021-05-24,351.649994,356.440002,350.209991,354.540009,351.098938,380400
2021-05-25,354.600006,358.010010,354.519989,355.500000,352.049622,330400
2021-05-26,355.790009,356.970001,352.329987,354.200012,350.762238,311900
2021-05-27,355.670013,357.790009,352.480011,354.149994,350.712708,661300
2021-05-28,355.609985,356.829987,353.250000,353.540009,350.108612,345700
2021-06-01,356.299988,359.489990,351.959991,352.980011,349.554077,364800
2021-06-02,352.609985,354.670013,351.869995,352.279999,348.860840,331500
2021-06-03,349.049988,351.989990,346.890015,350.880005,347.474426,334000
2021-06-04,352.730011,354.059998,349.809998,352.200012,348.781677,360800
2021-06-07,352.000000,353.170013,345.339996,346.799988,343.434021,387400
2021-06-08,347.950012,348.750000,345.609985,347.429993,344.057922,329800
2021-06-09,348.429993,348.839996,346.700012,347.880005,344.503571,244100
2021-06-10,348.299988,351.549988,346.850006,351.109985,347.702179,350700
2021-06-11,351.690002,353.279999,351.320007,352.839996,349.415405,236200
2021-06-14,351.720001,353.260010,350.179993,353.260010,349.831360,274000
2021-06-15,354.450012,358.839996,354.029999,357.799988,354.327271,343400
2021-06-16,359.000000,360.000000,354.559998,356.839996,353.376587,356400
2021-06-17,355.619995,364.399994,355.619995,361.690002,358.179535,443700
2021-06-18,357.640015,362.140015,352.260010,354.859985,351.415771,777500
2021-06-21,357.350006,363.359985,355.609985,362.790009,359.268890,342600
2021-06-22,365.029999,374.950012,363.010010,374.500000,370.865173,623700
2021-06-23,372.799988,378.500000,370.929993,375.779999,372.132782,649600
2021-06-24,375.390015,377.980011,373.529999,377.799988,374.133118,418800
2021-06-25,377.750000,379.540009,375.209991,378.260010,374.588684,503500
2021-06-28,379.200012,381.709991,377.500000,379.589996,375.905792,385000
2021-06-29,378.839996,383.769989,378.839996,382.519989,378.807343,305000
2021-06-30,383.170013,383.720001,381.459991,382.000000,378.292389,365600
2021-07-01,382.690002,383.880005,380.140015,380.920013,377.222900,362400
2021-07-02,381.869995,384.660004,380.929993,383.500000,379.777832,537700
2021-07-06,383.989990,384.649994,377.899994,382.779999,379.064850,456000
2021-07-07,383.380005,390.170013,382.730011,389.609985,385.828491,301100
2021-07-08,385.190002,390.250000,384.679993,386.799988,383.045776,379500
2021-07-09,389.660004,389.660004,383.790009,388.320007,384.551056,252600
2021-07-12,387.309998,392.250000,387.269989,392.070007,388.264648,246600
2021-07-13,392.070007,392.070007,380.339996,380.980011,377.282318,1164300
2021-07-14,381.589996,382.570007,376.850006,378.950012,375.272003,1049800
2021-07-15,375.000000,378.320007,365.040009,369.149994,365.567108,1151600
2021-07-16,373.130005,387.869995,373.130005,386.220001,382.471436,770700
2021-07-19,383.000000,387.209991,375.320007,378.579987,374.905579,800700
2021-07-20,379.040009,391.100006,378.459991,389.200012,385.422516,517400
2021-07-21,389.709991,392.440002,388.100006,392.160004,388.353790,320800
2021-07-22,392.559998,392.559998,389.230011,391.070007,387.274353,268100
2021-07-23,392.000000,395.850006,390.329987,395.339996,391.502899,345300
2021-07-26,393.679993,395.779999,386.529999,388.799988,385.026398,429200
2021-07-27,383.950012,392.470001,382.910004,388.859985,385.085815,337000
