Date,Open,High,Low,Close,Adj Close,Volume
2020-07-27,102.322502,104.417503,102.177498,104.214996,104.022453,29213200
2020-07-28,103.742500,103.820000,102.092499,102.154999,101.966263,27163600
2020-07-29,103.907501,105.162498,103.470001,104.654999,104.461647,28450800
2020-07-30,103.750000,106.230003,102.952499,106.139999,105.943901,30888000
2020-07-31,105.632500,107.665001,104.330002,106.147499,105.951378,38608000
2020-08-03,107.324997,110.987503,107.152496,110.102501,109.899078,41272000
2020-08-04,110.500000,112.277496,109.059998,112.277496,112.070061,31033600
2020-08-05,112.440002,113.717499,111.662498,112.867500,112.658974,24992400
2020-08-06,113.497498,113.580002,111.787498,113.355003,113.145569,24431600
2020-08-07,113.125000,115.047501,110.375000,111.995003,111.788078,34251600
2020-08-10,113.342499,114.082497,108.565002,111.650002,111.443718,42779600
2020-08-11,110.737503,111.367500,107.957497,108.500000,108.299530,35451200
2020-08-12,109.907501,114.669998,109.582497,114.402496,114.191132,46441200
2020-08-13,115.459999,117.217499,113.557503,114.430000,114.218582,37446000
2020-08-14,115.300003,117.047501,114.404999,115.639999,115.426353,36643600
2020-08-17,118.512497,124.097504,118.172501,123.370003,123.142067,62130000
2020-08-18,124.500000,124.959999,120.862503,122.607498,122.380966,50344800
2020-08-19,122.964996,123.150002,120.980003,121.385002,121.160736,62262400
2020-08-20,119.750000,123.750000,118.787498,121.410004,121.185692,92138800
2020-08-21,122.017502,128.087494,121.952499,126.834999,126.600662,99986800
2020-08-24,128.837494,129.125000,125.074997,127.202499,126.967484,49056400
2020-08-25,126.307503,127.612503,125.737503,127.500000,127.264427,28907600
2020-08-26,127.992500,128.684998,126.777496,127.730003,127.494011,32124400
2020-08-27,127.815002,128.500000,125.665001,126.282501,126.049179,31760400
2020-08-28,126.750000,131.479996,126.425003,131.477493,131.234589,53716000
2020-08-31,131.827499,135.750000,130.377502,133.744995,133.497879,50084000
2020-09-01,134.800003,139.937500,134.365005,138.210007,137.995911,51131600
2020-09-02,147.037506,147.267502,139.000000,143.464996,143.242767,87401200
2020-09-03,138.287506,138.845001,128.787506,130.154999,129.953400,94512800
2020-09-04,127.837502,131.750000,117.047501,126.224998,126.029488,146368400
2020-09-08,117.345001,125.500000,117.042503,119.129997,118.945465,79572800
2020-09-09,124.000000,128.092499,122.317497,127.150002,126.953049,73620000
2020-09-10,129.892502,130.652496,121.669998,123.117500,122.926796,69868400
2020-09-11,124.855003,126.525002,118.957497,121.644997,121.456581,63692800
2020-09-14,130.809998,133.149994,126.312500,128.722504,128.523132,120174400
2020-09-15,132.800003,132.987503,128.277496,129.910004,129.708786,72755600
2020-09-16,129.572495,130.927505,125.137497,125.144997,124.951164,55638400
2020-09-17,121.322502,125.897499,120.347504,124.635002,124.441956,79251200
2020-09-18,125.937500,126.324997,119.887497,121.892502,121.703705,69846000
2020-09-21,119.250000,125.224998,119.044998,125.172501,124.978615,72104400
2020-09-22,125.750000,126.480003,121.555000,126.377502,126.181755,64645200
2020-09-23,125.754997,127.269997,120.792503,121.237503,121.049713,64701200
2020-09-24,120.722504,125.695000,120.139999,123.480003,123.288742,73124000
2020-09-25,124.474998,128.835007,122.457497,128.737503,128.538086,58801600
2020-09-28,130.402496,130.517502,127.500000,130.350006,130.148102,57380800
2020-09-29,129.375000,134.427505,129.332504,132.257507,132.052628,62146000
2020-09-30,131.574997,136.225006,131.502502,135.304993,135.095398,68918400
2020-10-01,137.580002,137.627502,134.607498,136.145004,135.934113,52500400
2020-10-02,132.250000,135.195007,130.509995,130.622498,130.420166,55249600
2020-10-05,132.360001,136.442505,132.227493,136.425003,136.213699,47982000
2020-10-06,138.300003,141.419998,136.649994,137.365005,137.152222,78442000
2020-10-07,139.997498,141.192505,138.634995,139.639999,139.423691,41808400
2020-10-08,140.750000,140.845001,137.580002,138.387497,138.173157,37890000
2020-10-09,137.669998,138.242493,136.607498,137.627502,137.414322,34689200
2020-10-12,139.895004,143.470001,139.125000,142.259995,142.039658,43474400
2020-10-13,142.964996,143.485001,140.187500,142.482498,142.261780,34460400
2020-10-14,142.904999,143.427505,139.600006,140.952499,140.734161,27610000
2020-10-15,138.107498,140.057495,137.677505,139.699997,139.483597,26722400
2020-10-16,140.367493,141.214996,137.925003,138.115005,137.901062,24239200
2020-10-19,139.029999,139.835007,134.067505,134.977493,134.768433,29806800
2020-10-20,135.835007,137.997498,135.070007,136.455002,136.243652,22921200
2020-10-21,136.250000,137.914993,134.774994,135.247498,135.038010,21959600
2020-10-22,135.225006,136.117493,132.317505,133.610001,133.403030,29048000
2020-10-23,134.500000,135.932495,132.912506,135.902496,135.692001,23348400
2020-10-26,134.270004,136.927505,130.384995,131.412506,131.208954,33689600
2020-10-27,133.059998,134.419998,131.914993,133.967499,133.759979,25052000
2020-10-28,131.979996,132.600006,126.089996,126.269997,126.074409,37652000
2020-10-29,128.384995,131.927505,127.500000,130.240005,130.038254,32008000
2020-10-30,128.500000,129.365005,123.000000,125.339996,125.145844,41682000
2020-11-02,126.577499,128.367493,123.949997,125.807503,125.612633,29965200
2020-11-03,127.084999,131.050003,126.027496,130.195007,129.993347,27290000
2020-11-04,133.892502,138.274994,133.369995,137.942505,137.728836,41022800
2020-11-05,141.625000,143.389999,139.910004,141.600006,141.380676,31902800
2020-11-06,141.097504,145.887497,138.949997,145.619995,145.394424,38334800
2020-11-09,145.524994,146.914993,136.107498,136.307495,136.096359,58297600
2020-11-10,136.065002,136.065002,126.282501,127.699997,127.502197,64406800
2020-11-11,130.537506,134.350006,129.482498,134.179993,133.972168,40474400
2020-11-12,134.789993,137.660004,133.160004,134.567505,134.359070,36581200
2020-11-13,136.272507,136.687500,130.592499,132.970001,132.764053,34631200
2020-11-16,131.725006,136.494995,131.559998,135.152496,134.943146,41377600
2020-11-17,135.524994,135.962494,133.037506,134.222504,134.014587,31202800
2020-11-18,134.652496,136.057495,131.850006,134.287506,134.079498,51092400
2020-11-19,132.127502,134.875000,131.000000,134.402496,134.194336,56593600
2020-11-20,134.539993,134.945007,130.649994,130.877502,130.674774,34108800
2020-11-23,131.712494,133.824997,130.154999,131.399994,131.196472,36135600
2020-11-24,131.425003,131.619995,128.850006,129.577499,129.376801,34650000
2020-11-25,130.324997,132.695007,130.199997,132.347504,132.142487,25991600
2020-11-27,133.750000,134.074997,131.705002,132.612503,132.407089,16727600
2020-11-30,132.649994,134.125000,129.722504,134.014999,133.807404,28695200
2020-12-01,134.922501,135.287506,132.282501,133.899994,133.692596,29694800
2020-12-02,133.505005,136.735001,132.342499,135.445007,135.235214,28336000
2020-12-03,135.875000,136.600006,133.289993,133.960007,133.792023,19952000
2020-12-04,134.485001,135.600006,133.887497,135.582504,135.412491,20224400
2020-12-07,136.012497,137.312500,135.000000,136.067505,135.896881,22324400
2020-12-08,135.850006,135.987503,132.815002,133.500000,133.332596,27192000
2020-12-09,133.005005,134.139999,128.682495,129.307495,129.145340,40130000
