Date,Open,High,Low,Close,Adj Close,Volume
2020-07-27,107.040001,107.040001,102.894997,105.857498,105.857498,3270800
2020-07-28,105.792503,107.885002,104.150002,104.447502,104.447502,4552400
2020-07-29,107.457497,111.180000,102.919998,106.769997,106.769997,7468400
2020-07-30,105.837502,108.057503,104.059998,107.839996,107.839996,3394400
2020-07-31,108.695000,110.532501,106.252502,108.885002,108.885002,3460400
2020-08-03,110.154999,112.362503,108.097504,110.917503,110.917503,3381200
2020-08-04,110.525002,110.705002,108.660004,110.472504,110.472504,2577600
2020-08-05,110.437500,113.750000,109.152496,112.947502,112.947502,2857600
2020-08-06,113.102501,113.222504,107.389999,109.750000,109.750000,3342000
2020-08-07,110.220001,114.057503,108.754997,110.175003,110.175003,3715200
2020-08-10,109.827499,109.957497,101.552498,105.305000,105.305000,4454800
2020-08-11,103.752502,104.802498,100.787498,102.787498,102.787498,3273200
2020-08-12,103.050003,107.605003,103.050003,106.972504,106.972504,2465200
2020-08-13,108.199997,109.997498,107.684998,108.820000,108.820000,2421600
2020-08-14,109.125000,110.112503,105.775002,106.290001,106.290001,1898400
2020-08-17,107.242500,110.459999,106.857498,110.230003,110.230003,2132400
2020-08-18,111.290001,111.577499,108.519997,109.305000,109.305000,2032000
2020-08-19,109.680000,110.320000,107.260002,108.220001,108.220001,1865200
2020-08-20,107.977501,110.264999,107.875000,107.970001,107.970001,1940400
2020-08-21,108.220001,108.702499,106.000000,106.724998,106.724998,2338400
2020-08-24,106.934998,107.247498,103.625000,105.697502,105.697502,2129600
2020-08-25,102.852501,107.675003,102.772499,107.517502,107.517502,2025600
2020-08-26,106.410004,108.379997,105.757500,106.422501,106.422501,2260800
2020-08-27,106.317497,107.805000,103.254997,106.937500,106.937500,2634400
2020-08-28,107.080002,107.754997,104.449997,104.737503,104.737503,2008000
2020-08-31,104.510002,106.957497,103.150002,106.352501,106.352501,2669200
2020-09-01,105.754997,107.822502,104.977501,105.547501,105.547501,2497200
2020-09-02,105.977501,112.495003,103.254997,111.927498,111.927498,6223200
2020-09-03,109.000000,111.614998,102.250000,103.237503,103.237503,6118800
2020-09-04,103.160004,103.705002,94.337502,99.559998,99.559998,5034000
2020-09-08,97.722504,99.044998,95.794998,97.297501,97.297501,2912800
2020-09-09,99.612503,100.964996,97.559998,100.419998,100.419998,3025600
2020-09-10,101.332497,101.417503,97.137497,97.504997,97.504997,3157200
2020-09-11,99.012497,99.852501,94.452499,95.864998,95.864998,2412000
2020-09-14,96.552498,99.932503,96.525002,98.402496,98.402496,2464400
2020-09-15,99.644997,100.122498,97.995003,99.492500,99.492500,1778400
2020-09-16,99.957497,100.992500,97.879997,98.480003,98.480003,2566400
2020-09-17,95.654999,97.400002,93.904999,96.552498,96.552498,4665200
2020-09-18,97.705002,100.264999,95.252502,97.327499,97.327499,6378400
2020-09-21,96.250000,98.302498,95.415001,97.922501,97.922501,2671200
2020-09-22,98.044998,99.657501,95.430000,99.532501,99.532501,2636000
2020-09-23,98.777496,99.627502,95.654999,96.517502,96.517502,2172800
2020-09-24,95.250000,96.947502,94.202499,95.507500,95.507500,1695200
2020-09-25,94.945000,100.632500,94.192497,100.589996,100.589996,2830800
2020-09-28,99.750000,100.375000,96.752502,100.047501,100.047501,4323600
2020-09-29,99.947502,102.389999,99.487503,100.544998,100.544998,2238400
2020-09-30,100.602501,103.907501,99.377502,103.057503,103.057503,2511200
2020-10-01,104.269997,105.000000,102.457497,103.459999,103.459999,1986400
2020-10-02,99.247498,100.400002,94.777496,96.129997,96.129997,5284800
2020-10-05,97.000000,97.440002,94.684998,95.627502,95.627502,3310800
2020-10-06,94.917503,97.337502,93.352501,93.722504,93.722504,3646800
2020-10-07,94.187500,98.607498,94.187500,98.455002,98.455002,4076400
2020-10-08,99.165001,99.949997,96.792503,96.875000,96.875000,2159600
2020-10-09,98.382500,99.245003,96.300003,96.500000,96.500000,2633600
2020-10-12,98.129997,100.457497,97.004997,98.544998,98.544998,3730400
2020-10-13,99.625000,100.724998,98.625000,100.235001,100.235001,2456800
2020-10-14,100.084999,100.817497,97.584999,98.502502,98.502502,2228000
2020-10-15,97.767502,100.114998,97.132500,99.894997,99.894997,4233200
2020-10-16,100.800003,104.497498,99.735001,101.250000,101.250000,3354000
2020-10-19,100.902496,102.500000,98.754997,99.375000,99.375000,3773600
2020-10-20,99.360001,101.050003,97.407501,98.107498,98.107498,3252800
2020-10-21,98.472504,99.199997,96.272499,96.959999,96.959999,3056000
2020-10-22,96.625000,99.562500,96.464996,98.949997,98.949997,1857600
2020-10-23,99.500000,102.802498,99.242500,102.750000,102.750000,2192800
2020-10-26,101.415001,104.747498,100.875000,104.500000,104.500000,3588800
2020-10-27,98.807503,99.500000,95.027496,95.157501,95.157501,11525600
2020-10-28,91.584999,92.000000,82.654999,87.279999,87.279999,22844400
2020-10-29,88.190002,88.597504,83.092499,83.822502,83.822502,9402000
2020-10-30,84.184998,84.500000,79.375000,79.894997,79.894997,8893200
2020-11-02,82.135002,82.135002,76.407501,78.000000,78.000000,7263200
2020-11-03,78.752502,83.375000,78.752502,82.942497,82.942497,4889200
2020-11-04,86.502502,87.589996,83.824997,86.125000,86.125000,5573600
2020-11-05,88.455002,91.562500,87.452499,88.777496,88.777496,5623200
2020-11-06,89.095001,91.264999,87.275002,90.330002,90.330002,3708800
2020-11-09,90.332497,91.510002,85.775002,85.959999,85.959999,4772400
2020-11-10,84.052498,85.315002,81.714996,84.882500,84.882500,4222800
2020-11-11,85.712502,88.120003,85.125000,86.875000,86.875000,3633600
2020-11-12,87.117500,89.820000,83.504997,84.175003,84.175003,5049200
2020-11-13,85.705002,86.647499,83.667503,84.099998,84.099998,2561200
2020-11-16,84.099998,86.114998,83.237503,85.007500,85.007500,3214000
2020-11-17,84.212502,84.662498,83.309998,83.587502,83.587502,3373600
2020-11-18,83.812500,83.957497,81.892502,82.302498,82.302498,3337600
2020-11-19,81.724998,83.599998,81.067497,82.660004,82.660004,3406800
2020-11-20,82.787498,83.070000,78.885002,78.967499,78.967499,6632400
2020-11-23,79.747498,81.250000,78.657501,80.272499,80.272499,5193200
2020-11-24,80.750000,80.750000,78.129997,78.330002,78.330002,3901200
2020-11-25,78.769997,80.035004,77.752502,78.137497,78.137497,3271200
2020-11-27,79.407501,79.915001,78.002502,79.552498,79.552498,2344400
2020-11-30,79.392502,80.482498,78.345001,79.919998,79.919998,8848400
2020-12-01,80.337502,82.277496,79.792503,81.930000,81.930000,6226800
2020-12-02,81.669998,83.464996,80.654999,83.300003,83.300003,4467600
2020-12-03,83.349998,87.267502,82.815002,86.157501,86.157501,6974800
