Date,Open,High,Low,Close,Adj Close,Volume
2020-07-27,100.169998,101.529999,99.500000,101.150002,101.150002,2737500
2020-07-28,100.860001,101.309998,99.180000,99.900002,99.900002,3800000
2020-07-29,100.300003,101.709999,99.690002,101.370003,101.370003,2144500
2020-07-30,99.699997,100.680000,98.839996,100.449997,100.449997,3604400
2020-07-31,100.470001,100.470001,98.860001,99.790001,99.790001,3472200
2020-08-03,100.519997,101.349998,99.279999,100.540001,100.540001,5105300
2020-08-04,100.199997,101.830002,99.330002,99.650002,99.650002,5031800
2020-08-05,100.720001,100.970001,97.620003,98.000000,98.000000,5283200
2020-08-06,100.900002,103.690002,99.389999,102.379997,102.379997,9840800
2020-08-07,101.510002,103.989998,100.220001,103.910004,103.910004,4631300
2020-08-10,103.680000,103.930000,99.000000,99.339996,99.339996,7090400
2020-08-11,98.900002,99.889999,96.989998,98.220001,98.220001,6512100
2020-08-12,98.889999,100.180000,97.889999,97.970001,97.970001,4012300
2020-08-13,98.220001,100.250000,97.989998,99.480003,99.480003,2541400
2020-08-14,98.940002,100.099998,98.510002,99.769997,99.769997,2182200
2020-08-17,100.290001,102.720001,99.970001,102.180000,102.180000,3473800
2020-08-18,102.160004,103.550003,101.550003,102.669998,102.669998,4321000
2020-08-19,103.430000,104.400002,100.199997,100.440002,100.440002,5469800
2020-08-20,99.529999,99.720001,96.820000,97.000000,97.000000,6029000
2020-08-21,96.570000,97.589996,95.050003,95.629997,95.629997,6789900
2020-08-24,96.430000,97.459999,94.989998,96.220001,96.220001,6829300
2020-08-25,96.650002,98.449997,96.260002,98.239998,98.239998,3663900
2020-08-26,98.720001,99.199997,97.629997,97.940002,97.940002,2943200
2020-08-27,99.720001,99.720001,97.660004,99.000000,99.000000,4962900
2020-08-28,99.260002,100.169998,98.260002,100.160004,100.160004,3014400
2020-08-31,100.019997,101.040001,98.830002,99.580002,99.580002,4930400
2020-09-01,99.440002,99.989998,98.639999,99.370003,99.370003,4219200
2020-09-02,100.000000,103.629997,99.410004,103.129997,103.129997,4505600
2020-09-03,103.169998,103.370003,99.370003,100.660004,100.660004,7170800
2020-09-04,101.050003,101.790001,98.029999,99.029999,99.029999,5882800
2020-09-08,97.580002,97.959999,94.739998,94.980003,94.980003,7057100
2020-09-09,96.830002,96.830002,94.639999,96.430000,96.430000,4582600
2020-09-10,96.820000,98.769997,94.480003,95.000000,95.000000,4106900
2020-09-11,95.410004,96.070000,92.150002,93.059998,93.059998,6057700
2020-09-14,94.750000,97.690002,94.190002,97.169998,97.169998,5031100
2020-09-15,98.239998,101.410004,98.000000,100.589996,100.589996,5667000
2020-09-16,101.059998,103.349998,100.839996,102.260002,102.260002,7866700
2020-09-17,100.139999,103.860001,99.730003,103.800003,103.800003,6920900
2020-09-18,104.160004,104.699997,101.900002,103.500000,103.500000,15881900
2020-09-21,101.239998,102.000000,98.160004,99.610001,99.610001,6951800
2020-09-22,100.070000,101.199997,98.459999,101.089996,101.089996,3664000
2020-09-23,100.559998,101.370003,98.500000,99.349998,99.349998,4648400
2020-09-24,98.169998,99.669998,96.769997,98.279999,98.279999,4944800
2020-09-25,98.000000,102.500000,97.540001,102.129997,102.129997,4459400
